ident,             JDTDB,                      X,                      Y,                      Z,              VX (km/s),              VY (km/s),              VZ (km/s),             mass (kg),          radius (km),  color1,   color2,    color3,
      Moon, 2517870.3522956595, 80549672.57182929, -89525353.51954955, 568687.4075804634, 21.76622703693427, 21.081492719864503, 0.01456392499297263, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2517870.3522956595, -268358314.60911423, -19378215.418704383, 5601249.708082014, 4.65882070056074, -21.848071156668347, -0.5723228708983581, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2517870.3522956595, -669710616.6787096, 495988450.8988463, 12801749.356866838, -7.939106930177204, -9.881602464362643, 0.21902602827844397, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2517870.3522956595, -350167316.95256287, 1336776953.2232726, -9283570.885832837, -9.86823351837248, -2.3203804120088116, 0.43390911509528013, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2517870.3522956595, 2917032038.2731385, 584927383.2662429, -35405178.138314985, -1.3346058987016265, 6.368549604153355, 0.04061009044516317, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2517870.3522956595, 4207638571.180173, -1444929031.2001677, -66939262.155374974, 1.7388951742009506, 5.169199708977168, -0.1466416352689504, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2517870.3522956595, -2233205154.4220114, 5823910105.166188, 18573201.08921606, -3.507075765991706, -2.5474552267764246, 1.3026917382271945, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2517870.3522956595, 121522832.34215915, 30317081.612389266, 1695835.721541177, -7.63799160885534, 30.52861916606665, 3.276555117080696, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 126355632.21113726

       Sun, 2517909.9819255844, -26081813.167262822, 18837528.15099421, 505991.72703764116, 0.0009060816327710262, 0.008392097655084864, -0.00011111801645508151, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2517909.9819255844, -34494219.48200027, 64492478.98543508, 5013105.111845884, -57.68320711987391, -7.028987123732218, 4.695022687873537, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2517909.9819255844, 49608680.22031937, -59285174.37438442, -4956001.742673308, 24.935060702477248, 24.250464925292068, -1.0944453611404183, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2517909.9819255844, 123174373.00103788, 211112.04519861052, 505187.2204457382, 3.2197713161552715, 29.45651107640552, -0.009939028952543255, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2517909.9819255844, 123194050.30869518, 613811.5267573233, 472764.0758406321, 2.2562045848155723, 29.50856338557144, -0.05239476374792007, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2517909.9819255844, -239794091.0850782, -90805856.46470629, 3405592.228596169, 11.949099455555132, -19.47087133613429, -0.699861312744656, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2517909.9819255844, -695909166.3133559, 461451069.91819227, 13532757.912532395, -7.360702078214361, -10.286496037666817, 0.20787237858701968, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2517909.9819255844, -383851951.26467544, 1328422306.5169315, -7794963.733023312, -9.806374925295607, -2.5593153286300043, 0.43555852962497327, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2517909.9819255844, 2912377280.312149, 606716721.7758244, -35265092.10276251, -1.384270289991906, 6.358808693603362, 0.0412153317562477, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2517909.9819255844, 4213555869.0853863, -1427217060.9440126, -67440777.60932122, 1.717471361867828, 5.176560355096556, -0.14629930657211884, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2517909.9819255844, -2245206186.6160536, 5815168736.983441, 23033553.95880032, -3.502869062992172, -2.5584815937598404, 1.30265315020232, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2517909.9819255844, 59974886.18349539, 122357459.63114302, 11585639.687523667, -27.538965853258436, 20.251279820445138, 2.180041063983671, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2518229.5536872246, -26088502.536343697, 19095245.187142354, 503456.6569137324, -0.0015372137011737351, 0.009924543428190342, -7.083171459825909e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2518229.5536872246, 8171304.455309511, -35564728.64441593, -7103055.767027542, 31.5653037456652, 28.245140451350057, -0.5726981396975549, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2518229.5536872246, -55446420.99906054, 122532147.10889933, 3653921.9448490622, -33.8068728018231, -9.735197134021647, 1.8097509358588262, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2518229.5536872246, 69141256.03318581, -99159095.11325283, 539556.5479483887, 22.711979600953974, 18.567821267741067, -0.006657075027922723, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2518229.5536872246, 69481468.71615376, -99278951.22454607, 554588.440311592, 23.119867898219884, 19.574252025506524, -0.09029854273546044, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2518229.5536872246, 156316274.32385153, 131861384.84620816, -1568526.4140886958, -11.833615550227647, 22.700282926242767, 0.7642646653273769, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2518229.5536872246, -829218021.7256175, 144464499.84008583, 17855628.154820945, -2.1734410303481972, -12.293776230393956, 0.10090985054135165, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2518229.5536872246, -645618104.5814676, 1231888913.0926034, 4317967.324199108, -9.092053446479948, -4.406486234722936, 0.4388842427278281, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2518229.5536872246, 2868650198.4036555, 781073691.7669328, -34060496.734828845, -1.7823082840009001, 6.2667117775152255, 0.046014495470919695, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2518229.5536872246, 4258580792.8909745, -1283499220.613434, -71441228.92853087, 1.5435832770112266, 5.2326552631520356, -0.1434455377488479, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2518229.5536872246, -2341444616.3978424, 5743297521.043699, 58993754.61373556, -3.4678164734155765, -2.6475406812746107, 1.3020261245279494, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2518229.5536872246, 71956052.32510985, -134228961.68291995, -15974805.013814833, 18.84718242975482, 17.378978591781625, 1.85792348592969, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 38865701.25237852

       Sun, 2518424.657855345, -26128155.641663667, 19266076.823845644, 502640.86617261835, -0.0030867671370972856, 0.01032986886522825, -3.69523491429473e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2518424.657855345, 20100456.906873778, 37503781.375385515, -2228413.3981787115, -27.31883648711544, 47.48277105975706, 6.383395993630363, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2518424.657855345, 30884586.536760546, 110964495.26092267, -1487718.4060044943, -29.847633571983675, 18.35904413225415, 1.978002165673585, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2518424.657855345, -144404162.5889289, 107675524.533215, 478130.5914068708, -18.320422828375147, -23.97163178300028, 0.010229746131976317, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2518424.657855345, -144092266.2128822, 107881489.82694459, 458258.61462694866, -18.839522045725577, -23.065841316696858, -0.07100081287630422, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2518424.657855345, -186392885.25853115, 206587572.15369922, 8335764.841773897, -17.51794344516, -13.668180643389457, 0.13906958532038685, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2518424.657855345, -837537690.632861, -64719888.635136135, 18934253.152984597, 1.185856466970447, -12.380207143784233, 0.026456391165622876, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2518424.657855345, -793896994.8296739, 1148767717.825773, 11669614.623594578, -8.47960493767383, -5.441620243637826, 0.4322802428404088, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2518424.657855345, 2836575795.544427, 886150740.9314039, -33260689.652039707, -2.0227920690705417, 6.198679503547667, 0.04886844940993757, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2518424.657855345, 4283699246.236169, -1195024824.282333, -73844009.80386938, 1.4364916930052978, 5.264029202585084, -0.1416225728653353, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2518424.657855345, -2399713850.8217883, 5698208767.194067, 80936715.87490775, -3.4454146062611994, -2.702028253241273, 1.301362170299471, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2518424.657855345, -154525570.15616158, 103862810.53033471, 9598012.996772826, -21.271773002317705, -21.748261542153646, -2.3341638445230455, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 14147505.969214953

       Sun, 2518488.6856335998, -26147064.97813438, 19323825.240815952, 502483.42499240855, -0.003793720265290876, 0.010492146298458436, -1.879964252584546e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2518488.6856335998, -5908078.796618028, -44609326.28133804, -6582159.956325867, 36.6870371821064, 17.155628714403534, -1.948950572250928, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2518488.6856335998, -128165741.30181801, 52924484.60225377, 6853203.901692962, -11.127255790381698, -33.4055074288593, 0.1692591207201334, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2518488.6856335998, -159964745.70406413, -48783811.50812246, 533226.1949200459, 13.025642497425926, -26.64275051003381, 0.007638769066258689, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2518488.6856335998, -160320399.7659376, -48589720.01883942, 516952.7015172727, 12.556967282511751, -27.484444099157145, 0.08715783636881942, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2518488.6856335998, -258212873.8844327, 109868566.63211004, 8051344.771983172, -7.921849923115926, -20.4847224691443, -0.23759050833118106, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2518488.6856335998, -827955434.2024735, -132807840.62205324, 19011591.08067963, 2.275838171685675, -12.220553537617862, 0.0014965889023316966, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2518488.6856335998, -840182364.139328, 1117772646.8707764, 14051465.461643044, -8.252023358296093, -5.762394214882894, 0.42872546292334984, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2518488.6856335998, 2825168597.3988733, 920375140.2440232, -32987792.202277042, -2.101229271416298, 6.17441161932152, 0.04979166206909348, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2518488.6856335998, 4291548324.9275875, -1165876944.0727632, -74625777.36330085, 1.401203331032074, 5.273847189460528, -0.14101115010309007, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2518488.6856335998, -2418753120.223595, 5683211633.955174, 88135128.59902672, -3.437895128325338, -2.719926951696736, 1.3010969780188535, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2518488.6856335998, -201242142.54113418, -36631795.25049278, -5495778.321713632, 3.395246290329779, -25.133981538874824, -2.701275571754341, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2518836.9610991576, -26305073.006835885, 19627988.11348736, 502975.22545752896, -0.006643236233893226, 0.009678197106565407, 4.821102752935573e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2518836.9610991576, -17566742.58973166, -48245098.77207244, -5853426.569816955, 38.548066986817545, 8.699366315804456, -2.8115011128935863, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2518836.9610991576, 82175349.36903316, 17530118.778588124, -5775352.388836448, 0.5313375754252307, 34.87027171040095, 0.4609772246923088, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2518836.9610991576, -173331148.61403012, -7115502.92022346, 520304.7520366604, 4.847217455858602, -29.417802742185593, 0.010260124990717772, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2518836.9610991576, -173170649.2245238, -6786707.991753771, 486901.5648111252, 3.916094206862533, -28.894110895158022, -0.0038134316935504813, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2518836.9610991576, 170946832.18979856, -41930779.963162415, -5589982.593474302, 8.120743539564778, 25.21997833585037, 0.33150967632324413, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2518836.9610991576, -674930985.609636, -470574673.2770087, 17045538.136152737, 7.716265313346148, -9.807696318677758, -0.12999210788222199, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2518836.9610991576, -1067633913.899849, 920151152.1363373, 26537197.973502643, -6.8120180688536305, -7.315896407721278, 0.3980266205371152, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2518836.9610991576, 2755571719.3249035, 1104002495.791138, -31415272.562885568, -2.5231052479699776, 6.025704932938507, 0.05469030490012274, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2518836.9610991576, 4330811225.942145, -1006423074.7499076, -78817684.67679054, 1.2080984314718017, 5.323085421296947, -0.13757279138256132, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2518836.9610991576, -2521571522.4259663, 5599899967.515086, 127260236.97184215, -3.395519930101556, -2.8174204781534544, 1.29923724593131, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2518836.9610991576, -109927430.66270034, 136972420.71700126, 13113183.94426268, -28.841921984979418, -14.450150123764164, -1.5512259798290848, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 157923846.206146

       Sun, 2519067.389341615, -26453535.22681716, 19810392.281995557, 504369.5111910977, -0.00807988575397339, 0.008495915288426808, 8.933313314738966e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2519067.389341615, -82572283.80165845, 25754863.097242758, 6119124.972373659, -15.277734786764874, -46.357546307732335, -2.401381875342865, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2519067.389341615, 80908998.20887214, 34969086.6922081, -5466076.731878384, -5.02680233895196, 34.533873775759176, 0.776377242332525, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2519067.389341615, 60302011.986528836, 139628906.00804785, 457538.23789256875, -24.627473644115945, 17.379894079354134, -0.005096466002479759, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2519067.389341615, 59969939.57844215, 139396080.0834742, 490736.6729443313, -24.07313368917329, 16.585018748516582, 0.025458754921571528, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2519067.389341615, -110922616.39319374, 246032869.7147015, 7309266.030395481, -21.80966412667523, -6.397350632679497, 0.3961881295635216, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2519067.389341615, -492140623.83394104, -638677077.314145, 13691791.355042998, 10.505688122560343, -6.928215324395987, -0.2044293599774867, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2519067.389341615, -1192383776.4778886, 765969989.9919317, 34174638.24592842, -5.7022806963360795, -8.14448676340346, 0.36801530866957904, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2519067.389341615, 2702603388.9457474, 1222855760.9936016, -30295220.760451213, -2.7972006013757196, 5.911921532265745, 0.0578098583560966, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2519067.389341615, 4353582783.129871, -900155066.0573419, -81533083.68514226, 1.0793498419630454, 5.351767567934921, -0.13519485465910763, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2519067.389341615, -2588881851.0805235, 5543164848.963589, 153111096.57315338, -3.366094216167505, -2.8820334143291673, 1.2976114667365257, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2519067.389341615, 20995480.572275095, -165515996.82969874, -19404880.978216436, 22.44460555587981, 9.107078160644646, 0.9759737083123029, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2519246.069898502, -26586553.7517336, 19936353.052640658, 505993.5633273564, -0.009253945066690883, 0.007549634139958134, 0.00012387306442079393, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2519246.069898502, -85217249.85530525, 14698011.822999256, 5434523.963287453, -5.820277784081875, -46.43924471204425, -3.2722889197145886, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2519246.069898502, 19519084.337525222, -78621404.11977307, -3540813.2478890554, 31.484794369524042, 14.730874418296976, -1.606113552899784, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2519246.069898502, -117308427.81759201, -100996809.02947442, 553842.5409298087, 23.34450987570277, -17.9928617043345, 0.0052073135206967235, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2519246.069898502, -117059624.32616988, -100741722.96024887, 522509.0958274361, 22.54452720500579, -17.23735987242014, 0.006971259924720582, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2519246.069898502, -268062767.86756685, -21849065.423968893, 5505447.2047892995, 5.007569642008648, -21.789417913359692, -0.5795713779129489, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2519246.069898502, -317519814.53226876, -724636141.0030257, 10169108.486301875, 12.007808739455754, -4.1387408587291725, -0.2498098369119445, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2519246.069898502, -1273333663.3055108, 636060591.8669183, 39645351.910018034, -4.776736092382102, -8.667442269632915, 0.3400872085303608, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2519246.069898502, 2657800020.6289806, 1313387765.8609362, -29384546.371212047, -3.0066021220119534, 5.815337308526997, 0.06015762471785925, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2519246.069898502, 4369471894.05295, -817376969.7666743, -83605621.30764021, 0.9790314596304044, 5.37185752055459, -0.13329545643268448, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2519246.069898502, -2640666368.0427103, 5498284923.953489, 173132429.6159322, -3.3425016269272465, -2.9321846192654184, 1.296128907603321, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2519246.069898502, -44861194.07646981, 154600712.8300217, 14971673.092812104, -33.87498398983455, -1.7565002797363372, -0.18729585555116213, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 266057453.6158821

       Sun, 2519635.525919922, -26912718.18581279, 20140826.393853754, 510766.487384929, -0.01011647036796269, 0.00465745510044464, 0.00016276887761325001, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2519635.525919922, 3892958.0075854654, -37380475.302302554, -7014340.466481447, 33.20781599136761, 25.39053898725333, -0.9562836679354848, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2519635.525919922, -128437000.7920643, -16132809.32906236, 5846527.228794017, 11.536403477554314, -33.13001000629696, -1.132612351871266, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2519635.525919922, -62618174.3707137, -127419018.61337464, 564566.6968372187, 28.46702674445749, -7.107706810981687, 0.00012157592990365053, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2519635.525919922, -62914767.278849654, -127200186.37029006, 581148.7389386386, 27.798723378667685, -7.929295994817958, 0.0863379622806666, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2519635.525919922, 114039567.49533506, 189202822.23626631, 629916.8861174306, -17.71713834530359, 17.595619274799233, 0.8003454892548625, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2519635.525919922, 109000846.89579938, -747606925.2325794, 765684.547139174, 12.703729465261572, 2.8964520768544872, -0.2953820361056838, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2519635.525919922, -1398340900.363432, 330136687.81342536, 49908999.58912891, -2.6314722895342992, -9.428179429673406, 0.26757080052313875, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
