ident,             JDTDB,                      X,                      Y,                      Z,              VX (km/s),              VY (km/s),              VZ (km/s),             mass (kg),          radius (km),  color1,   color2,    color3,
   Neptune, 2456496.129664123, 4016184187.535968, -1998047476.2497635, -51638102.73281113, 2.385264171434901, 4.898377432309495, -0.15637164179598143, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2456496.129664123, 853836805.0336691, -4783032930.742656, 261133067.65837395, 5.440492285355341, -0.15109830779912184, -1.5661080239787724, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2456496.129664123, -128260584.34902903, -152265350.8951853, -15484880.514308685, 16.301750000416376, -16.46018468365185, -1.801307653120006, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2456779.3588329, 2496549.729209196, -1574990.1053041308, -61360.51591148249, 0.009388662473952163, 0.00042154608113176897, -0.00019921948420968956, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2456779.3588329, 8512007.872911252, 43969715.32127113, 3107894.8875985346, -58.03100498808503, 8.19532127941066, 5.994845881290589, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2456779.3588329, 37807649.42767678, -104528450.50433542, -3509761.6258045463, 32.897050091284214, 11.240580350394485, -1.7442416077926455, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2456779.3588329, -110419754.7059789, -101449128.81628041, -57857.83498011179, 19.269672340710517, -22.433651072976392, 0.0011105114716165323, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2456779.3588329, -110334067.96845746, -101065364.5097505, -85279.74748214016, 18.307096684296972, -22.173432731751447, -0.061953711260082485, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 0
      Mars, 2456779.3588329, -205187332.39079735, -120179439.36219615, 2554462.360703099, 12.935992637078424, -18.969917062559322, -0.7151336056518285, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2456779.3588329, -320947802.8686632, 711777213.4592419, 4214014.212703303, -12.0593021148391, -4.774831407813165, 0.28969537514408256, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2456779.3588329, -972309522.57242, -1123614232.6640623, 58228761.8257181, 6.748033498491915, -6.346250761220428, -0.15750338618493512, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2456779.3588329, 2923622025.1490245, 652444655.2568774, -35477787.839951426, -1.535663769393395, 6.327112817485396, 0.043358347148454456, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2456779.3588329, 4072773880.139215, -1877315622.650798, -55441341.51052146, 2.239423330123724, 4.968244008004479, -0.1544417115938452, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2456779.3588329, 986663009.5311624, -4785085840.182451, 222723405.2036652, 5.414759958667218, -0.01702447641706917, -1.572893306524432, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2456779.3588329, -38205857.79720618, 130871740.9092252, 14088797.90052197, -32.841185298034766, -6.19617863781489, -0.5302581176716129, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 243696452.47251472

       Sun, 2457074.8333721384, 2719634.821471399, -1544328.409163676, -66060.18772016604, 0.007950891162582244, 0.0019991507711597176, -0.00016626446550273362, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2457074.8333721384, -44699651.56085926, -48952975.432740286, 411223.41697690496, 24.548726434198308, -32.24849610562548, -4.8868762937131365, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2457074.8333721384, 83854443.97578263, 69922137.28031076, -3769387.625276863, -23.249960376466042, 26.13920549425596, 1.70020448372546, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2457074.8333721384, -128463180.64512542, 66832240.52574997, -67454.88362315453, -14.248261591307596, -26.541234216903394, 0.0018257705995625138, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2457074.8333721384, -128107728.83931202, 66903491.804736175, -68030.41896833775, -14.411318349085715, -25.47401671518535, -0.09631388650042148, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 0
      Mars, 2457074.8333721384, 200793424.73260558, 73553694.67071204, -3357242.79696577, -7.648292183439179, 24.730305250106262, 0.7059583674857725, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2457074.8333721384, -591796708.5475781, 531376733.15817195, 11024411.23327662, -8.880104830672497, -9.109804846583453, 0.23656073998357174, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2457074.8333721384, -788077448.6481454, -1270294966.0995824, 53465355.743109226, 7.6511958326456275, -5.1236007108356425, -0.21469788535571735, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2457074.8333721384, 2879724077.806861, 812826828.1800158, -34314315.386801474, -1.9026628197524023, 6.234158780681567, 0.04776841705486084, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2457074.8333721384, 4127978195.8202662, -1749599790.7440143, -59356823.96570875, 2.0850468004954634, 5.0365097955409395, -0.1522813076909394, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2457074.8333721384, 1124516822.929486, -4783758050.003889, 182491851.2159317, 5.384444261865494, 0.12066185001050543, -1.5787292217207876, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2457074.8333721384, 127056263.07695007, -124734893.51540136, -13555355.018269185, 14.820752772586326, 22.347649610094734, 2.3049175466936793, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2457174.138928434, 2784297.235677975, -1524776.5532877876, -67407.01607703266, 0.0070409435954585375, 0.00246379223852387, -0.00014222624043197589, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2457174.138928434, -12868308.991547827, -69393337.3786723, -4176509.804557959, 37.718739177836994, -8.513531824395656, -4.15606651331716, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2457174.138928434, -97189638.28141159, -41958346.50132335, 5148330.589571116, 12.888359044621756, -32.62565360006843, -1.1905929837496485, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2457174.138928434, -49145060.33551232, -144029281.41721386, -63481.880712807884, 27.49968668070924, -10.307852799595231, -0.0007262416702696907, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2457174.138928434, -49392589.578120366, -144331786.74568164, -39968.237580775654, 28.308023616515936, -10.906605141077252, 0.06203598122747744, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 0
      Mars, 2457174.138928434, 57307421.541668355, 221644328.87563103, 3269245.5553530804, -22.60827788630895, 7.813653040455372, 0.7189312018922991, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2457174.138928434, -662082055.7439064, 448384433.45217973, 12942010.196991036, -7.481421066722055, -10.201889686315754, 0.20979916507585802, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2457174.138928434, -721310121.7641406, -1312385494.3070323, 51546155.709035784, 7.9082683155635, -4.685739365613453, -0.2325428740361929, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2457174.138928434, 2862874085.8287315, 866163702.851785, -33898223.21846098, -2.0249647908585335, 6.1982969147747555, 0.049219926766585535, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2457174.138928434, 4145643372.9066477, -1706292311.4341052, -60660150.979091205, 2.0326765290449837, 5.058380723435645, -0.15152182532390276, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2457174.138928434, 1170668607.5512881, -4782526257.09696, 168939037.6030724, 5.3734852730213785, 0.1664200877958368, -1.5804114363832065, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2457174.138928434, 79945690.51938698, 108331579.38437645, 11248546.439097047, -28.922791294471555, 18.47050331251764, 2.06112910189618, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 283687129.6914446

       Sun, 2457577.4954129206, 2978943.7623010376, -1429836.630417308, -71114.7232329664, 0.003962730916437979, 0.0028544182780459197, -6.855365408967716e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2457577.4954129206, -23605113.48866367, 38787526.75050737, 5653980.931518003, -50.450499318755526, -24.9592922527432, 2.589499138914914, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2457577.4954129206, -62237933.027187645, 83841317.56538858, 4861217.997698492, -27.944152352621234, -21.458457394725073, 1.3186804841940174, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2457577.4954129206, 45873435.44637748, -147359253.50355074, -66720.31934595875, 28.104528488567023, 8.296900630149239, -0.0015430592727282539, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2457577.4954129206, 45515857.235498756, -147202254.47994936, -71452.79026401727, 27.647536041955362, 7.404731350068177, 0.0863372218446915, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 0
      Mars, 2457577.4954129206, -7413780.773503336, -219678218.85468814, -4388698.566704379, 25.125146297191012, 0.9324971005226509, -0.5975152112280749, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2457577.4954129206, -810696027.5214808, 43474407.412490346, 17949924.568729922, -0.8800208219265103, -12.426997641023485, 0.07132861465667505, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2457577.4954129206, -430705315.23668355, -1443283594.7697096, 42281356.24750587, 8.701021018484255, -2.801476377965056, -0.2968773707804151, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2457577.4954129206, 2783728820.955372, 1079332874.9284952, -32082350.02328585, -2.5152195822653405, 6.028905701334538, 0.054943194994814155, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2457577.4954129206, 4212745094.1205177, -1528531374.4202902, -65884749.61464068, 1.8176028127624653, 5.141594619185663, -0.1482663345979327, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2457577.4954129206, 1357109767.1310601, -4773522877.957756, 113760668.67771178, 5.325143726490096, 0.3495222234980435, -1.5858364146331916, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2457577.4954129206, 141445498.27209365, 36933276.34022485, 3457863.124896055, -13.106073375852098, 29.614799505717226, 3.1787520485828242, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 207629906.0523755

       Sun, 2457653.537080154, 3002612.0242899614, -1411592.0726493231, -71477.3525716631, 0.0032871276006478122, 0.0026492391659600012, -4.505088723191698e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2457653.537080154, 33027929.63077313, 34626166.15750999, 118287.65838299197, -47.0454478537261, 33.214883654189705, 7.030304491055194, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2457653.537080154, -34060900.76055837, -103450420.59402978, 668949.255008327, 32.67632175436648, -12.108432193746301, -2.0515943053265477, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2457653.537080154, 153144005.8152461, -2559091.7808738044, -71857.36102282033, -0.24105713652323443, 29.674040466834306, -0.0010340803341757192, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2457653.537080154, 153223099.63916022, -2198558.067741425, -105734.84753578097, -1.262374603813498, 29.94547748569418, 0.0034698641798729004, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 0
      Mars, 2457653.537080154, 144579762.67794007, -153709845.94576636, -6739311.233036159, 18.673132387531517, 18.57686879397117, -0.0693631291584879, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2457653.537080154, -812173366.5150336, -38264700.93827276, 18322630.180720616, 0.4296160507728679, -12.433630225136012, 0.0420525316423745, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2457653.537080154, -373192447.77902627, -1460475957.2630796, 40295934.062987156, 8.804205079419395, -2.431573788423051, -0.30742328936522373, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2457653.537080154, 2766904247.6844716, 1118824669.736623, -31717930.125887692, -2.6063266880810367, 5.9927321923671615, 0.05598935916855173, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2457653.537080154, 4224552272.497224, -1494702728.56675, -66856748.3863861, 1.776653369524489, 5.156262357905941, -0.1476222051797241, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2457653.537080154, 1392063936.9059594, -4771114678.482061, 103339136.6895497, 5.315361979363139, 0.3835351064196469, -1.5866108015863989, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2457653.537080154, -41788987.63670243, 130216931.42948928, 14007584.189864598, -32.58513647167882, -6.999213386731284, -0.6164178886066367, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2457997.8426382747, 3062938.8943801317, -1345944.204580691, -71860.38116498897, 0.0008214954417186393, 0.0014258022113053214, 1.6427515977580395e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2457997.8426382747, 53955737.65590222, 6505687.343812537, -4099579.893724914, -16.795352443424175, 50.320055847677445, 5.652449617582691, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2457997.8426382747, 21041305.4890101, 104863855.25701298, 346805.470213654, -34.654638251514086, 5.6778235092972045, 2.0778095060679864, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2457997.8426382747, 144196490.1982727, -54931764.15270846, -70998.35376277931, 10.081439158246688, 27.731999903600048, -0.00010669293856842266, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2457997.8426382747, 144318045.43548805, -55313403.80105589, -49083.78625430696, 11.003396139886858, 28.051127703090444, -0.07392705085741337, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 0
      Mars, 2457997.8426382747, -188189114.03335342, 156791230.14709958, 7938168.587775976, -14.524305048432119, -16.60494062962846, 0.008778873858523255, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2457997.8426382747, -713575894.6255598, -391109099.5682299, 17582717.166829243, 6.080409051044968, -10.860311332910877, -0.09091693699407183, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2457997.8426382747, -106361676.80754595, -1507500626.2562456, 30514009.615748998, 9.083744183105368, -0.7227233225276992, -0.348311496028386, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2457997.8426382747, 2683299741.3911853, 1294479890.4143453, -29983404.849986922, -3.0127846670034693, 5.812292194103118, 0.06058593391886048, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2457997.8426382747, 4274630045.243086, -1340370639.4580152, -71203543.15442891, 1.589756949958912, 5.218576360831698, -0.14458669920008427, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2457997.8426382747, 1549498921.1202872, -4757436742.843371, 56098883.2461034, 5.268531279065533, 0.5354803145371461, -1.5891585313502345, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2457997.8426382747, 153819014.0335484, -5025306.94928132, -1031457.4345259081, -4.711631520673385, 30.650078762361357, 3.2565560137245324, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 50834730.670451455

       Sun, 2458232.240788169, 3064031.3855849933, -1328616.6405927413, -70960.94049477307, -0.0006521388954637039, 0.00017274265810897867, 6.129746165365033e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2458232.240788169, -3058698.274674954, -70484220.66533779, -5159830.711248223, 38.774609100626044, -1.831031711875942, -3.707053850059279, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2458232.240788169, -8348121.518106234, 105629312.75161372, 2054124.962702753, -34.951809600459434, -3.899079786333248, 1.9636306613154684, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2458232.240788169, -122148818.68001683, -84696153.40376699, -67417.94152391881, 16.028699740381466, -24.90323743024257, -0.0002427904224472035, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2458232.240788169, -122438607.87630443, -84462292.33198284, -61700.392448539125, 15.354262032618776, -25.70581974003471, 0.09121435577331519, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 0
      Mars, 2458232.240788169, -75532012.52447163, -211781678.8628984, -2550111.276567912, 23.61577068480405, -6.399320109999717, -0.7139565968772744, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2458232.240788169, -556713242.9197463, -587912264.0938077, 14890874.580701925, 9.289732005615456, -8.403732014619095, -0.17292300893118417, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2458232.240788169, 77977345.787604, -1510217109.7811835, 23237334.134589214, 9.096791325747578, 0.45458351719651385, -0.36935125050826806, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2458232.240788169, 2619537346.1742506, 1410811001.6218138, -28725939.861814443, -3.283189734887719, 5.67400305859869, 0.06357625958832365, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2458232.240788169, 4305525855.221676, -1234288368.9323153, -74109819.87112492, 1.4612187352109423, 5.257121655162303, -0.14240999224490067, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2458232.240788169, 1655854161.8066988, -4745561866.438897, 23905389.663477603, 5.234352066733065, 0.6369579622425721, -1.5900151835029455, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2458232.240788169, -139845857.76687568, -137920125.27680662, -13963943.340627432, 14.433645236253696, -18.412674032835653, -2.0002162027815285, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2458253.953751294, 3062664.8142911, -1328421.638708326, -70841.96182856498, -0.0008055094521402668, 3.150287795409938e-05, 6.564178492309961e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2458253.953751294, 55146834.11912796, -26418500.268912192, -6899448.664883355, 11.65954822329884, 46.08270991153976, 2.6956241858651024, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2458253.953751294, -67806287.13297346, 79280985.13099393, 5124235.6657857355, -26.437677215000683, -23.30688688769631, 1.2061801216430934, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2458253.953751294, -84326275.77875966, -124755021.11456946, -65628.82005446043, 23.836433879658955, -17.337165599566738, 9.778675067093102e-05, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2458253.953751294, -84149965.04825883, -124434791.18734822, -95362.88973321718, 22.8827245928347, -16.842614069236163, 0.0385336716083009, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 0
      Mars, 2458253.953751294, -29896584.531450596, -219298389.00157255, -3828164.889808392, 24.875343575282894, -1.5428372827702177, -0.6431312020546484, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2458253.953751294, -539042791.6920621, -603418222.9944091, 14559958.930489983, 9.547291342505067, -8.125970275805892, -0.1798388207799587, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2458253.953751294, 95037419.01795428, -1509262042.8386438, 22542867.197188277, 9.090717626622224, 0.5635429745300335, -0.3710093896769466, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2458253.953751294, 2613354831.26454, 1421442837.4118514, -28606416.278429884, -3.307956102856429, 5.660566208053973, 0.06384728676686921, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2458253.953751294, 4308255881.312373, -1224422803.8273478, -74376787.71004392, 1.4492618393378065, 5.260532012403797, -0.1422038928218929, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2458253.953751294, 1665670751.7956264, -4744358185.73385, 20922478.821873143, 5.231094881215978, 0.646276439724403, -1.5900593311667668, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2458253.953751294, -108845308.45652097, -168127317.35203597, -17273030.208689462, 18.41878765156876, -13.677343842586268, -1.514817045296446, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 52710847.22630906

       Sun, 2458303.502362774, 3058436.3895545024, -1329101.4905842592, -70529.34408015624, -0.0011731200454267294, -0.0003830283263865451, 8.117319332023881e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2458303.502362774, -49022768.62442798, -41538431.443135105, 1422273.9096045592, 19.81183346148198, -36.40646376186552, -4.792382632241049, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2458303.502362774, -88943309.9729732, -57873965.35191009, 4463613.579953549, 18.08048761594996, -30.00390786818918, -1.4547887283752308, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2458303.502362774, 35006724.25093115, -150033215.5760829, -65060.94390425185, 28.63781081240658, 6.128275946335681, 0.0004461952238583251, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2458303.502362774, 35399186.84494646, -150092668.82296628, -91144.17513101888, 28.73710409842338, 7.105813078213175, -0.05975056350547044, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 0
      Mars, 2458303.502362774, 76184063.99703987, -200372313.64970312, -6036378.397861223, 23.661891381733916, 10.434959845625068, -0.36236126557905046, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2458303.502362774, -496960566.90630656, -636800483.2254355, 13757157.357304076, 10.105611488766657, -7.463119510272828, -0.1950824973731487, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2458303.502362774, 133917509.97892024, -1506317609.7680357, 20946784.045890268, 9.07223966192223, 0.811908988432237, -0.374605072461303, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2458303.502362774, 2599072776.011802, 1445609421.6336272, -28331768.260601886, -3.3642858498968593, 5.629507914805561, 0.06446188267770525, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2458303.502362774, 4314401702.570204, -1201885972.1401968, -74984550.99387564, 1.421945715672811, 5.268212282456607, -0.1417307597634717, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2458303.502362774, 1688049061.7302144, -4741546034.621398, 14115255.50539166, 5.223605220164151, 0.6674888403493596, -1.5901379740266033, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2458303.502362774, -17758750.655258108, -199959546.14555338, -20980229.24290094, 23.088358037467806, -0.8033194169661217, -0.17189296393377185, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

Real moon: 3.143666932593246E+07, -1.479744771204807E+08, -3.038600401208550E+04,  2.887516682203518E+01,  6.902961666556210E+00, -6.640827759608925E-02
Predicted moon: 35399186.84494646, -150092668.82296628, -91144.17513101888, 28.73710409842338, 7.105813078213175, -0.05975056350547044
